title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
Cloud computing takes us by storm,-,https://medium.com/@IPGLAB.com,https://medium.com/ipg-media-lab/cloud-computing-takes-us-by-storm-d39ff244340d?source=search_post---------331,"[<time datetime=""2009-04-01T23:44:16.000Z"">Apr 1, 2009</time>]",0,0 responses,2 min read,"['cloud-computing', 'technology', 'green-energy', 'green-technology', 'green-tech', 'cloud-computing', 'technology', 'green-energy', 'green-technology', 'green-tech']",['https:\\u002F\\u002Fdavid-bl.medium.com\\u002Fhow-green-is-cloud-computing-1b50cfffc746']
Gmail’s Fiasco — It is not Cloud Computing to blame,-,https://sahilparikh.com/@sahilparikh,https://sahilparikh.com/gmails-fiasco-it-is-not-cloud-computing-to-blame-b9237d5cfdd1?source=search_post---------332,"[<time datetime=""2011-03-02T08:00:00.000Z"">Mar 2, 2011</time>]",0,0 responses,2 min read,"['cloud-computing', 'aws', 'business', 'startup', 'cryptocurrency', 'cloud-computing', 'aws', 'business', 'startup', 'cryptocurrency']",['https:\\u002F\\u002Fscientya.com\\u002Fswiss-cloud-computing-provider-ncloud-swiss-ag-presents-cloud-innovation-in-crypto-valley-in-zug-a8fe9c7d23e3']
"Cloud Computing — The Fantasy, the Facts and Truth the Marketing Ignores",-,https://medium.com/@toddbnielsen,https://medium.com/@toddbnielsen/cloud-computing-the-fantasy-the-facts-and-truth-the-marketing-ignores-94bd71134c7a?source=search_post---------333,"[<time datetime=""2020-06-11T15:00:25.000Z"">Jun 11, 2020</time>]",0,0 responses,12 min read,"['azure', 'google-cloud-platform', 'cloud-computing', 'cloud', 'how-to', 'azure', 'google-cloud-platform', 'cloud-computing', 'cloud', 'how-to']","['https:\\u002F\\u002Fitnext.io\\u002Fhow-to-harness-the-power-of-cloud-computing-d0bd73a34f7b', 'https:\\u002F\\u002Fayesh9303.medium.com\\u002Fall-you-need-to-know-in-git-branching-2a8b6e2da83', 'https:\\u002F\\u002Fdayyanabdullah.medium.com\\u002Fhow-to-get-jellyfin-on-lg-tv-df4d6d75ea97', 'https:\\u002F\\u002Fkrutarthpatel929.medium.com\\u002Fcomplete-and-easy-installation-of-geopandas-in-python-aaad3b5f9660', 'https:\\u002F\\u002Farunksingh16.medium.com\\u002Faws-certified-solutions-architect-2020-study-notes-part-2-d1ea9b2d1500', 'https:\\u002F\\u002Fomkarghotekar.medium.com\\u002F30-days-of-code-complete-guide-w-resources-dsa-efc0930efbd9', 'https:\\u002F\\u002Fliu-111.medium.com\\u002Ftop-programming-languages-for-data-science-of-2021-d1a5cc4a3328', 'https:\\u002F\\u002Fmedium.com\\u002Fshuffle-automation\\u002Fintroducing-shuffle-an-open-source-soar-platform-part-1-58a529de7d12', 'https:\\u002F\\u002Fmedium.com\\u002Fdfinity\\u002Fdfinity-white-paper-our-consensus-algorithm-a11adc0a054c', 'https:\\u002F\\u002Fmedium.com\\u002Finstinctools\\u002Fsome-reasons-for-devops-failures-based-on-statistics-real-world-cases-and-common-sense-15eebd4305e5', 'https:\\u002F\\u002Fmedium.com\\u002F@ranikamadurawe\\u002Funderstanding-prometheus-basic-data-formats-37766ae6ce6e', 'https:\\u002F\\u002Fmedium.com\\u002F@aravindputrevu\\u002Fshifting-left-google-cloud-tech-nuggets-and-datahub-d76bcd4e624d', 'https:\\u002F\\u002Fmedium.com\\u002Fdevops-dudes\\u002Fgetting-started-with-packetbeat-fce4f9c9d1ae']"
A good week for cloud computing,-,https://yanpritzker.com/@skwp,https://yanpritzker.com/a-good-week-for-cloud-computing-aa06817737c6?source=search_post---------334,"[<time datetime=""2008-10-23T17:59:04.000Z"">Oct 23, 2008</time>]",0,0 responses,2 min read,"['google', 'cloud', 'cloud-computing', 'business', 'google', 'cloud', 'cloud-computing', 'business']","['https:\\u002F\\u002Fmedium.com\\u002Faspire-ventures\\u002Fconnecting-the-dots-in-healthcare-unveiling-our-new-platform-at-the-nba-combine-d8cc7914c5ab', 'https:\\u002F\\u002Faudiobuds1.medium.com\\u002Flinsoul-sabbat-e12-ultra-earbuds-a-wild-pair-4aaaa22ecf83', 'https:\\u002F\\u002Fmedium.com\\u002F@zoeschlosser\\u002Fscreens-of-good-ba82524120ca', 'https:\\u002F\\u002Fbecominghuman.ai\\u002Fhttps-medium-com-harryschofield-the-personification-of-tech-883cd215388a', 'https:\\u002F\\u002Fflickmaking.medium.com\\u002Fv2-0-released-d26d5351f615', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-business-algorithm\\u002Fconfig-99-vs-covid-19-c092d7fe71e2', 'https:\\u002F\\u002Fmedium.com\\u002Fsilicon-valley-global-news\\u002Ffacebook-horizon-the-long-awaited-massive-multiplayer-virtual-reality-online-social-network-from-1fdda1f17137', 'https:\\u002F\\u002Friyoalo.medium.com\\u002Fthe-main-memory-system-challenges-and-opportunities-396c12e43de0', 'https:\\u002F\\u002Fmedium.com\\u002Fbloomberg\\u002Finside-googles-quest-to-become-a-cloud-computing-giant-18e417c49f1c']"
Interview: Qcentive Saves Significant Amounts on AWS while Enabling Cloud Computing in Healthcare,-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/interview-qcentive-saves-significant-amounts-on-aws-while-enabling-cloud-computing-in-healthcare-ef441ca010a?source=search_post---------335,"[<time datetime=""2018-03-08T14:00:36.000Z"">Mar 8, 2018</time>]",0,0 responses,6 min read,"['aws', 'azure', 'google-cloud-platform', 'devops', 'kubernetes', 'snowflake', 'serverless', 'aws', 'cloud-computing', 'aws-community-day', 'aws', 'azure', 'google-cloud-platform', 'devops', 'kubernetes', 'snowflake', 'serverless', 'cloud-computing', 'aws-community-day']","['https:\\u002F\\u002Fservian.dev\\u002Fhow-football-team-data-scientists-and-solution-architects-utilised-cloud-computing-at-aws-5c2de581ce14', 'https:\\u002F\\u002Fmedium.com\\u002F@giacomoverde\\u002Fcreate-better-insights-automate-reports-with-big-query-part-7-review-46ab6b3ab67c', 'https:\\u002F\\u002Fmedium.com\\u002Fcriteo-engineering\\u002Ffloc-origin-trial-understand-floc-cohorts-3-4-6f9033806f', 'https:\\u002F\\u002Fmedium.com\\u002F@jonnelson518\\u002Fthe-perfect-multiple-bar-chart-3bbc489fe26e', 'https:\\u002F\\u002Farpitbhawsar.medium.com\\u002Fsales-forecasting-e-commerce-brazil-caa2db799b3a', 'https:\\u002F\\u002Fbabaqkqh.medium.com\\u002Fproto-rate-of-return-1000-tips-1208079c2df1', 'https:\\u002F\\u002Fajaltamiranomontoya.medium.com\\u002Fdont-try-to-time-the-market-7f4678ecafe8', 'https:\\u002F\\u002Fbhargav-r-raut.medium.com\\u002Fadjusting-stock-prices-for-dividends-and-splits-5fb9411aab29', 'https:\\u002F\\u002Fangy-stallone.medium.com\\u002Fa-journey-into-the-most-accurate-earthquake-forecast-model-so-far-8758f74c7dd3']"
-,-,https://medium.com/@TechJobs_NYC,https://medium.com/@TechJobs_NYC/google-races-to-catch-up-in-cloud-computing-d78bb753cd1c?source=search_post---------336,"[<time datetime=""2016-07-25T00:30:22.912Z"">Jul 24, 2016</time>]",0,0 responses,1 min read,"['cloud-computing', 'microsoft', 'technews', 'cloud-computing', 'microsoft', 'technews']",['https:\\u002F\\u002Fmedium.com\\u002Fthe-technews\\u002Fmicrosoft-to-contribute-1-billion-of-cloud-computing-services-to-charity-8fd42ee82715']
Top 5 trends for enterprise cloud computing in 2010,-,https://medium.com/@lightspeedvp,https://medium.com/@lightspeedvp/top-5-trends-for-enterprise-cloud-computing-in-2010-c1fa009fdcb8?source=search_post---------337,"[<time datetime=""2010-01-06T00:25:37.000Z"">Jan 5, 2010</time>]",0,0 responses,2 min read,"['aws', 'aws-lambda', 'software-development', 'cloud-computing', 'startup', 'aws', 'aws-lambda', 'software-development', 'cloud-computing', 'startup']","['https:\\u002F\\u002Fmedium.com\\u002Fsoftkraft\\u002Fapache-kafka-use-cases-with-kafka-architecture-diagrams-577be32688e5', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fabstraction-in-software-engineering-application-40e3c71cb132', 'https:\\u002F\\u002Fmedium.com\\u002Fmitterio\\u002Fmultirepo-to-lerna-js-monorepo-80f6657cb443', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fpackaging-in-python-tools-and-formats-743ead5f39ee', 'https:\\u002F\\u002Ftedspence.com\\u002Fits-okay-to-say-you-are-blocked-4b60552299a8', 'https:\\u002F\\u002Fmedium.com\\u002Fcoyo-tech\\u002Fsass-finally-introduced-a-new-module-system-655fae5d7efb', 'https:\\u002F\\u002Fmedium.com\\u002F@MrBenJ\\u002Fwhy-arent-we-writing-unit-tests-da6a10f2f8b0', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Finfrastructure-as-code-with-aws-207239573de', 'https:\\u002F\\u002Fmedium.com\\u002Fsoftkraft\\u002Faws-lambda-architecture-best-practices-e2ef23b85abf']"
"The Cost of Cloud Computing Is, in Fact, Dropping Dramatically",-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/the-cost-of-cloud-computing-is-in-fact-dropping-dramatically-85a09280cc92?source=search_post---------338,"[<time datetime=""2018-01-23T08:21:41.000Z"">Jan 23, 2018</time>]",0,0 responses,5 min read,NA,NA
-,-,https://medium.com/@TechJobs_NYC,https://medium.com/@TechJobs_NYC/gathering-cloud-computing-28040fa51608?source=search_post---------339,"[<time datetime=""2016-07-29T15:33:50.119Z"">Jul 29, 2016</time>]",0,0 responses,1 min read,"['cloud-computing', 'cybersecurity', 'healthcare', 'healthcare-technology', 'auth0', 'cloud-computing', 'cybersecurity', 'healthcare', 'healthcare-technology', 'auth0']","['https:\\u002F\\u002Fmedium.com\\u002F@maluxoluxup\\u002Fways-to-use-the-memory-foam-bedmattress-https-t-co-crtjz8g6hk-2013b5523535', 'https:\\u002F\\u002Fmedium.com\\u002F@svattikuti\\u002Fnetwork-security-top-5-fundamentals-5e54596d25a3', 'https:\\u002F\\u002Fguttatim1902.medium.com\\u002Fupdate-gut-insel-hack-free-resources-generator-96f9abe522fb', 'https:\\u002F\\u002Fbeowulfchain.medium.com\\u002Fquickom-using-qr-codes-to-transform-communication-services-1697891f9cad', 'https:\\u002F\\u002Fmedium.com\\u002Fpstakefinance\\u002Fpstake-alpha-release-bug-bounty-full-details-837b52fcdee5', 'https:\\u002F\\u002Fmedium.com\\u002F@shruti_cnn_news\\u002Fshubham-yadav-a-journey-from-an-ordinary-to-an-extraordinary-person-d9d18c632a40', 'https:\\u002F\\u002Fenaljammaz.medium.com\\u002Fhackthebox-forensics-challenge-marketdumpwalkthrough-2977bf51ac1d', 'https:\\u002F\\u002Fmedium.com\\u002F@yiotaSWV\\u002Fthe-scale-effect-compounding-protection-669d1bf47ca2', 'https:\\u002F\\u002Fmedium.com\\u002F@auth0\\u002F4-ways-cloud-computing-can-improve-healthcare-cybersecurity-ba53695c2440']"
Your Guide To Salesforce Cloud Computing | Rolustech,-,https://medium.com/@expertincrm,https://medium.com/@expertincrm/your-guide-to-salesforce-cloud-computing-rolustech-e485ccc5bad1?source=search_post---------340,"[<time datetime=""2020-05-22T10:26:26.000Z"">May 22, 2020</time>]",0,0 responses,4 min read,"['cloud-computing', 'ux', 'ui', 'ux-design', 'design', 'cloud-computing', 'ux', 'ui', 'ux-design', 'design']","['https:\\u002F\\u002Fhellofz.medium.com\\u002Fthe-story-of-connected-garuda-3e6be0fd7a15', 'https:\\u002F\\u002Fmedium.muz.li\\u002Fmuzli-publication-weekly-digest-578331ec5f7', 'https:\\u002F\\u002Fjosecaballer.medium.com\\u002Fbrand-patterns-226a3a12f9cf', 'https:\\u002F\\u002Fmedium.com\\u002F@upvcexperts\\u002Fupvc-back-doors-in-west-lothian-back-door-installation-west-lothian-https-t-co-kgoooklvo2-ece40b94231c', 'https:\\u002F\\u002Fmedium.com\\u002Fsummer-capstone-2021-section-2\\u002Ftopic-space-e925afad3072', 'https:\\u002F\\u002Fmedium.com\\u002Fdiesdas-direct\\u002Fhow-we-turn-product-visions-into-tools-cfce5e623ef7', 'https:\\u002F\\u002Fmedium.com\\u002Farchitectonics\\u002Fan-outsiders-pathway-towards-qualifying-as-a-arb-riba-architect-in-the-uk-3f113d022a92', 'https:\\u002F\\u002Fizwanismail.medium.com\\u002Fmalaysia-design-landscape-preliminary-gross-salary-findings-195bc3b41006', 'https:\\u002F\\u002Fmedium.com\\u002Fdesign-ibm\\u002Fibm-cloud-wins-a-2019-stratus-cloud-award-for-cloud-computing-79e58bd9c1af']"
How Upgrade Cycles Impact the Cost per Instance in Cloud Computing,-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/how-upgrade-cycles-impact-the-cost-per-instance-in-cloud-computing-e782db4d89e0?source=search_post---------341,"[<time datetime=""2018-04-17T14:00:36.000Z"">Apr 17, 2018</time>]",0,0 responses,3 min read,"['alibabacloud', 'cloud-computing', 'kubernetes', 'cloud-native', 'containers', 'alibabacloud', 'cloud-computing', 'kubernetes', 'cloud-native', 'containers']","['https:\\u002F\\u002Ftashasoup.medium.com\\u002Fa-not-short-and-simple-guide-to-project-user-proofing-df6b8c2591c8', 'https:\\u002F\\u002Fmedium.com\\u002Fnerd-for-tech\\u002Fwhat-are-while-loops-9b267c23f14a', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fquick-guide-to-load-balancing-on-alibaba-cloud-d5d373f5165d', 'https:\\u002F\\u002Fthechanmoon.medium.com\\u002Fusing-function-as-an-argument-in-ruby-43a9084a84fd', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fevaluating-open-source-software-47d29440fa9b', 'https:\\u002F\\u002Fmanashejmadi.medium.com\\u002Fmy-first-hackathon-of-2021-9a4fb2b468a', 'https:\\u002F\\u002Fmedium.com\\u002Fgameskraft-engineering\\u002Fwhy-we-chose-mysql-for-social-graph-service-332bc40ffcc9', 'https:\\u002F\\u002Fsindhujacynixit.medium.com\\u002Fexplain-about-pega-testing-93aafd87d90f', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Falibaba-cloud-helps-us-picture-the-cloud-computing-future-over-the-next-decade-f5dcc08906ce']"
"Eastwick Unveils NOOB™, Demystifies Cloud Computing",By: Carol Scheffler,https://medium.com/@Eastwick,https://medium.com/@Eastwick/eastwick-unveils-noob-demystifies-cloud-computing-6ba29a0dcee8?source=search_post---------342,"[<time datetime=""2015-01-21T01:20:08.210Z"">Jan 20, 2015</time>]",0,0 responses,3 min read,"['cloud-computing', 'josh-lovison', 'cloud-computing', 'josh-lovison']",['https:\\u002F\\u002Fmedium.com\\u002Fipg-media-lab\\u002Fcloud-computing-takes-us-by-storm-d39ff244340d']
Reasons Big Firms are Switching To Cloud Computing,-,https://medium.com/@techgenyz,https://medium.com/@techgenyz/reasons-big-firms-are-switching-to-cloud-computing-fd6c6d13a768?source=search_post---------343,"[<time datetime=""2017-06-14T17:43:19.502Z"">Jun 14, 2017</time>]",0,0 responses,1 min read,"['cloud', 'cloud-computing', 'aws', 'azure', 'google-cloud-platform', 'cloud', 'cloud-computing', 'aws', 'azure', 'google-cloud-platform']","['https:\\u002F\\u002Fmedium.com\\u002F@mickalmouill\\u002Faws-api-gateway-to-hide-request-credentials-c0a2b0796d88', 'https:\\u002F\\u002Fbustaofficial.medium.com\\u002Fbusta-official-update-570ef9fc8b4e', 'https:\\u002F\\u002Fblog.aira.life\\u002Frobots-under-robonomics-control-overview-39337ac9fbbb', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fdramatically-improve-your-docker-build-time-in-gitlab-ci-db0259f1bb08', 'https:\\u002F\\u002Fblog.macrium.com\\u002Ftechie-tuesday-using-macrium-reflect-from-the-command-line-827cd396f570', 'https:\\u002F\\u002Fn-vanderw-92.medium.com\\u002Fwhy-did-you-get-into-software-engineering-2956cae0cf05', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002F5-ways-to-unstick-yourself-from-sticky-tricky-coding-problems-4-f65aba51a0ca', 'https:\\u002F\\u002Fdabitsonjokar556.medium.com\\u002Fminters-month-in-review-december-2020-29aa5a719a0b', 'https:\\u002F\\u002Fjaychapel.medium.com\\u002Fwasted-cloud-spend-to-exceed-17-6-billion-in-2020-fueled-by-cloud-computing-growth-7c8f81d5c616']"
UCISA cloud computing event,-,https://medium.com/@andypowe11,https://medium.com/foundations/ucisa-cloud-computing-event-f122b447686a?source=search_post---------344,"[<time datetime=""2011-02-22T00:00:00.000Z"">Feb 21, 2011</time>]",0,0 responses,3 min read,"['cloud-computing', 'cloud', 'cloud-services', 'cloud-computing', 'cloud', 'cloud-services']",['https:\\u002F\\u002Fdeepanshugahlaut.medium.com\\u002Flet-your-business-soar-high-with-cloud-computing-ad4ac9456613']
The Evils of Cloud Computing,-,https://medium.com/@hardaway,https://medium.com/stealthmode-blog/the-evils-of-cloud-computing-766dde3e7677?source=search_post---------345,"[<time datetime=""2009-02-09T03:46:38.000Z"">Feb 8, 2009</time>]",0,0 responses,4 min read,"['podcast', 'cloud-computing', 'open-source', 'microservices', 'startup', 'podcast', 'cloud-computing', 'open-source', 'microservices', 'startup']","['https:\\u002F\\u002Farchitecht.io\\u002Fhashicorp-ceo-doing-open-source-in-the-age-of-cloud-computing-and-kubernetes-dfad22fa2327', 'https:\\u002F\\u002Fystoneman.medium.com\\u002F12-things-you-need-to-know-before-running-kafka-in-the-cloud-c44f2abdfd40', 'https:\\u002F\\u002Fmedium.com\\u002Fteads-engineering\\u002Finvestigating-a-network-issue-encountered-with-kafka-on-aws-38148fc391', 'https:\\u002F\\u002Fmedium.com\\u002Fdaitan-tech\\u002Fzero-downtime-deployment-techniques-blue-green-deployments-5349caf10d77', 'https:\\u002F\\u002Fmedium.com\\u002F@todd_6710\\u002Finfrastructure-as-code-built-data-lake-with-aws-glue-s3-athena-and-terraform-78bb54339f1a']"
“All You Need To Know About Cloud Computing”,CLOUD COMPUTING,https://medium.com/@knoldus,https://medium.com/@knoldus/all-you-need-to-know-about-cloud-computing-f0e6aceddc74?source=search_post---------346,"[<time datetime=""2021-12-09T01:17:48.000Z"">Dec 8, 2021</time>]",1,0 responses,7 min read,"['cloud-computing', 'artificial-intelligence', 'internet-of-things', 'saas', 'ai', 'cloud-computing', 'artificial-intelligence', 'internet-of-things', 'saas', 'ai']","['https:\\u002F\\u002Fthisiszone.medium.com\\u002Ffriday-five-glitch-causes-people-to-isolate-for-too-long-16f0d7dd4918', 'https:\\u002F\\u002Fcodeburst.io\\u002Fhome-automation-using-google-assistant-dialogflow-firebase-esp8266-wemos-part-1-800c4dc15ad9', 'https:\\u002F\\u002Fmedium.com\\u002Fluxe-trends\\u002Fultimate-watches-c3bf7e9e6a5d', 'https:\\u002F\\u002Frichardarthur.medium.com\\u002Fwhat-do-you-do-in-washington-dc-7fefd01af253', 'https:\\u002F\\u002Fcarhoot.medium.com\\u002F99-problems-but-a-car-aint-one-transforming-car-maintenance-for-african-drivers-9ed9c06cba01', 'https:\\u002F\\u002Fthisiszone.medium.com\\u002Ffriday-five-smart-gumshields-and-electronic-prescriptions-71e98db76619', 'https:\\u002F\\u002Fmedium.com\\u002Ffrom-silicon-to-software\\u002Fa-year-in-review-a-recap-of-key-milestones-and-moments-in-2021-1514feaf7476', 'https:\\u002F\\u002Frhonda51121838.medium.com\\u002Fsonos-users-can-now-double-the-boom-in-any-room-by-adding-a-second-sonos-sub-subwoofer-b714d0f4a3f2', 'https:\\u002F\\u002Funfoldlabs.medium.com\\u002F8-trends-in-cloud-computing-for-2018-d893be2d8989']"
Cloud Computing for Market Research,Why Cloud Computing?,https://medium.com/@logz05,https://medium.com/@logz05/cloud-computing-for-market-research-ebf3f3f45fb?source=search_post---------347,"[<time datetime=""2020-05-06T03:08:46.000Z"">May 5, 2020</time>]",0,0 responses,3 min read,"['cloud-computing', 'edge-computing', 'blockchain', 'technology', 'game-development', 'cloud-computing', 'edge-computing', 'blockchain', 'technology', 'game-development']",['https:\\u002F\\u002Fblog.bluzelle.com\\u002Fbluzelle-webinar-edge-vs-cloud-computing-624d521b0b23']
"The Future of Decentralized Cloud Computing, Featuring Greg Osuri of Akash Network",-,https://medium.com/@bittrexglobalteam,https://medium.com/bittrexglobal/the-future-of-decentralized-cloud-computing-featuring-greg-osuri-of-akash-network-d8cfcf9198e0?source=search_post---------348,"[<time datetime=""2021-11-22T21:17:27.662Z"">Nov 22, 2021</time>]",0,0 responses,28 min read,"['cloud-computing', 'women-in-tech', 'woman-in-tech', 'jargon', 'cloud-computing', 'women-in-tech', 'woman-in-tech', 'jargon']",['https:\\u002F\\u002Fmedium.com\\u002Ftech-jargon\\u002Fcloud-computing-3e86e47b47b6']
